mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.261529111862183,0.5669639196416663,0.2849149227142334,0.004054881825835831,25,sqrt,1,5,150,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.021711814025440014,-0.0214096392388468,-0.02150184688647866,-0.021413175089813153,-0.021442999763308313,-0.021495895000777386,0.00011290438117073013,23,-0.013426096310947315,-0.013478260632007327,-0.013466466252429017,-0.01348125871191934,-0.013446737001115932,-0.013459763781683787,2.0747453865800818e-05
7.668401765823364,0.452695039155799,0.4454774856567383,0.015187625061773402,15,sqrt,3,5,300,"{'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.02170640106168201,-0.021453145172274285,-0.021589048368488826,-0.021423029695052238,-0.021382354270219665,-0.0215107957135434,0.00011992380372547559,24,-0.017513125900627705,-0.01759755807428103,-0.01760924381769183,-0.017602050165259838,-0.017574409990791455,-0.017579277589730373,3.5072726214128775e-05
7.458956241607666,0.47057342953370795,0.45583243370056153,0.031414918961348064,15,sqrt,3,2,300,"{'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-0.02170640106168201,-0.021453145172274285,-0.021589048368488826,-0.021423029695052238,-0.021382354270219665,-0.0215107957135434,0.00011992380372547559,24,-0.017513125900627705,-0.01759755807428103,-0.01760924381769183,-0.017602050165259838,-0.017574409990791455,-0.017579277589730373,3.5072726214128775e-05
13.566685724258424,0.10562178843972728,0.8221307277679444,0.05709709325097396,,sqrt,3,5,500,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.02173393696043312,-0.021496362562772015,-0.02164299817991293,-0.02140693962149118,-0.021387543167801535,-0.021533556098482155,0.0001348072151587465,26,-0.01686345360050257,-0.016977314527689778,-0.01696433552375676,-0.016959171742552286,-0.01695649172750165,-0.01694415342440061,4.0981022648219515e-05
13.588083505630493,0.0917172849280171,0.8495275020599365,0.08598813451246018,,sqrt,3,2,500,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.02173393696043312,-0.021496362562772015,-0.02164299817991293,-0.02140693962149118,-0.021387543167801535,-0.021533556098482155,0.0001348072151587465,26,-0.01686345360050257,-0.016977314527689778,-0.01696433552375676,-0.016959171742552286,-0.01695649172750165,-0.01694415342440061,4.0981022648219515e-05
13.34739646911621,0.07187374194826983,0.8046519756317139,0.047666883589334186,25,sqrt,3,5,500,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.02173496219534699,-0.02149847837730903,-0.021642388408480817,-0.021405590531348138,-0.0213868064294536,-0.021533645188387712,0.00013531440878453133,28,-0.01686344051030907,-0.016977696830263064,-0.016961746682879315,-0.016957705154442365,-0.01695385223404477,-0.01694288828238772,4.054373119478411e-05
13.435043001174927,0.02348043769704673,0.795281457901001,0.03847507938158162,25,sqrt,3,2,500,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.02173496219534699,-0.02149847837730903,-0.021642388408480817,-0.021405590531348138,-0.0213868064294536,-0.021533645188387712,0.00013531440878453133,28,-0.01686344051030907,-0.016977696830263064,-0.016961746682879315,-0.016957705154442365,-0.01695385223404477,-0.01694288828238772,4.054373119478411e-05
37.34072260856628,0.15079629181662443,0.8852762222290039,0.06881009876891901,,1.0,3,5,500,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.021744901541049078,-0.02143746071610307,-0.021534610276509318,-0.021277172773753347,-0.021686212855525525,-0.021536071632588066,0.0001690604536906901,30,-0.014564224413477532,-0.014577930046814942,-0.014574777305410732,-0.014610695547670404,-0.014539454618683344,-0.014573416386411391,2.3021099576551095e-05
37.74310665130615,0.3386306913227219,0.8651323318481445,0.0323901143985842,,1.0,3,2,500,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.021744901541049078,-0.02143746071610307,-0.021534610276509318,-0.021277172773753347,-0.021686212855525525,-0.021536071632588066,0.0001690604536906901,30,-0.014564224413477532,-0.014577930046814942,-0.014574777305410732,-0.014610695547670404,-0.014539454618683344,-0.014573416386411391,2.3021099576551095e-05
37.396412420272824,0.05207358994258199,0.8423544406890869,0.006593685658751249,25,1.0,3,2,500,"{'model__max_depth': 25, 'model__max_features': 1.0, 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.02174503228417485,-0.021437516733615013,-0.021534595060732676,-0.021277062979943757,-0.021686200662554046,-0.02153608154420407,0.00016911771615035022,32,-0.014564283731294961,-0.01457804557317834,-0.014574873291178287,-0.014610867751655952,-0.014539632783195242,-0.014573540626100556,2.3025276365527902e-05
36.72195911407471,0.4337890168493986,0.8921877861022949,0.0654662278657634,25,1.0,3,5,500,"{'model__max_depth': 25, 'model__max_features': 1.0, 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.02174503228417485,-0.021437516733615013,-0.021534595060732676,-0.021277062979943757,-0.021686200662554046,-0.02153608154420407,0.00016911771615035022,32,-0.014564283731294961,-0.01457804557317834,-0.014574873291178287,-0.014610867751655952,-0.014539632783195242,-0.014573540626100556,2.3025276365527902e-05
